user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental
Desktop,,Firefox,"80.961482,3.111782","-13.60218,-74.851547",0.0,,0.0
Mobile,Windows,Edge,"36.655596,-69.052776","9.674665,166.135875",0.0,0.0,0.0
,Linux,,"15.366959,-51.67178","-15.763567,37.146542",0.0,,0.0
Desktop,macOS,Safari,"-36.547402,-31.896727","-64.594143,-13.313347",0.0,0.0,0.0
Desktop,Linux,Edge,"-7.230973,-60.786761","74.841219,155.668706",0.0,0.0,0.0
Mobile,Windows,Opera,"-43.56187,44.575336","8.357339,96.692235",0.0,0.0,0.0
Desktop,Linux,Opera,,"-89.420813,11.341964",0.0,0.0,0.0
Desktop,macOS,,"46.506187,80.546969","41.844473,-61.247781",0.0,0.0,0.0
Desktop,iOS,Safari,"69.626849,19.806847",,,,0.0
Desktop,,Firefox,"-39.701339,130.934764","48.545514,-172.355892",0.0,0.0,0.0
Mobile,macOS,Chrome,"-39.545798,56.016217","-56.901255,76.89839",0.0,0.0,0.0
Desktop,Android,Safari,"-55.729254,46.502898","11.109748,28.247163",0.0,0.0,0.0
Desktop,iOS,Chrome,"61.354294,14.379876","-87.334166,-20.860558",0.0,0.0,0.0
Tablet,iOS,Safari,"-5.240248,177.650253","51.558361,58.880936",0.0,0.0,0.0
Mobile,Windows,Opera,"-85.958624,-60.576631","13.03706,70.775257",0.0,,
Desktop,macOS,Chrome,,"63.177065,125.831165",0.0,0.0,0.0
,Android,Safari,"7.57751,49.569015","-7.915672,-69.193708",0.0,,0.0
Mobile,,Safari,"-32.050593,-154.37947",,0.0,0.0,0.0
Desktop,Linux,Chrome,"-40.47339,-58.861404","-73.913948,32.757154",0.0,0.0,0.0
Tablet,Windows,Safari,"-3.624277,-38.197255","-8.413578,93.215608",0.0,,0.0
Mobile,Linux,Firefox,"3.7804,-109.410702","-40.690526,-156.129757",0.0,,0.0
Desktop,Linux,,,"71.022572,-155.492319",0.0,0.0,0.0
,iOS,Chrome,,"76.910466,-0.902235",0.0,0.0,0.0
Mobile,iOS,Opera,"13.781202,-68.397799","-79.868938,-134.696253",0.0,1.0,1.0
Tablet,Linux,Edge,"-58.109581,130.61812","5.93164,-174.316605",0.0,0.0,0.0
Tablet,,,"-53.891622,167.9909","74.723556,106.655454",,0.0,0.0
Desktop,Windows,Chrome,,"0.819321,153.448373",0.0,0.0,0.0
Tablet,,Chrome,"0.360179,106.350779",,0.0,0.0,0.0
Desktop,macOS,Chrome,"67.176489,75.453047","54.922605,29.455022",0.0,1.0,0.0
Desktop,Linux,Firefox,"-71.631944,-178.924367","-32.608404,20.999308",0.0,0.0,0.0
,,Chrome,"-55.457762,-112.128518","82.299391,-149.553338",0.0,0.0,0.0
Tablet,iOS,Opera,"-57.146851,3.518035","-53.818613,51.801161",0.0,0.0,0.0
Tablet,Android,Edge,"3.615203,80.287937",,0.0,0.0,1.0
Tablet,,Edge,"-53.735794,-146.642415","55.132742,154.253807",0.0,0.0,0.0
Mobile,macOS,Opera,"29.896437,-5.761072","-75.660675,170.729982",0.0,0.0,0.0
Desktop,Android,Chrome,"29.937717,-42.933512",,0.0,0.0,0.0
Tablet,Windows,Edge,"45.143196,65.73628",,0.0,0.0,
Mobile,Windows,Firefox,"27.061534,-170.075058","81.856491,-122.045524",0.0,0.0,0.0
Tablet,Android,Edge,"64.462349,-44.421472",,0.0,,1.0
Mobile,,,"-65.589202,92.011868","-86.644799,175.372158",0.0,0.0,0.0
Desktop,Android,Edge,"-2.434514,-168.478063","38.911778,84.766762",0.0,1.0,0.0
Tablet,Linux,Opera,"50.736865,-23.386513","29.332558,-128.254151",0.0,0.0,0.0
,macOS,Chrome,"45.886669,92.012767","-52.795004,-41.159651",0.0,0.0,0.0
Mobile,iOS,Edge,"-72.011482,40.761296","89.184066,62.126687",0.0,0.0,
Desktop,Android,Opera,"-25.175328,16.704682","-10.371559,-5.498424",0.0,1.0,1.0
Tablet,Android,Firefox,"-74.061544,31.746081","75.99701,-109.283365",0.0,,0.0
Tablet,Linux,Firefox,"49.957204,175.252969","-32.242732,-46.485367",0.0,0.0,0.0
Desktop,iOS,Safari,,"71.573256,99.642816",0.0,1.0,1.0
Desktop,Linux,Edge,"-24.137783,-173.051106","16.341345,-66.698182",,0.0,0.0
Desktop,Linux,Chrome,"-16.420802,149.252215","-53.603591,-60.928027",0.0,0.0,0.0
,macOS,Safari,"-55.016803,-8.020927","77.301447,147.681213",0.0,0.0,0.0
Mobile,Windows,Edge,"13.07107,-115.233437","-14.048105,-62.808516",0.0,0.0,0.0
Desktop,iOS,Firefox,"-30.581006,148.088721","69.226386,-19.356866",0.0,0.0,0.0
Tablet,Linux,Chrome,"-36.768827,48.730687","-83.034038,-55.533637",0.0,0.0,0.0
Mobile,,Firefox,"-65.348655,61.152041",,,0.0,0.0
Desktop,Windows,Edge,,"-13.57342,-93.555001",0.0,1.0,0.0
Mobile,Windows,,,,0.0,0.0,0.0
,Windows,Chrome,"84.214748,-30.994302","71.790717,-167.967747",0.0,0.0,0.0
,,Safari,"49.97079,151.232148","-89.824984,41.087988",0.0,0.0,0.0
,,Chrome,"-53.276321,133.145495","-62.281426,-73.412535",0.0,0.0,0.0
Tablet,Linux,Edge,"37.444419,28.07174","-1.622875,105.162161",0.0,0.0,0.0
Mobile,Windows,Opera,"55.634006,-140.160751","-20.248084,164.558618",0.0,0.0,0.0
Tablet,Linux,Opera,"-42.551939,-132.821685","-8.424586,151.196151",0.0,,0.0
Tablet,Android,Chrome,"71.274703,-144.432842","-8.580569,5.813728",0.0,0.0,0.0
Desktop,macOS,Opera,"86.391076,-140.439163","82.453812,62.964497",0.0,0.0,0.0
Desktop,macOS,,"29.127542,57.777858","-63.113008,35.479286",0.0,0.0,
Desktop,iOS,Safari,"77.624312,-63.672297","-49.460105,-68.51972",0.0,,0.0
Tablet,,Firefox,"-30.237856,124.66559","60.867022,65.572212",0.0,0.0,0.0
Tablet,macOS,Firefox,"86.143599,-169.15004","-38.361822,-178.312087",,0.0,0.0
Desktop,Windows,Edge,,"5.612639,-89.938351",0.0,0.0,0.0
Tablet,Windows,Safari,"41.033212,98.178843","-84.903803,-157.218684",0.0,0.0,0.0
Desktop,Windows,Edge,"47.2546,-23.215977","31.185029,-30.857605",0.0,1.0,0.0
Mobile,Linux,Chrome,"-61.59575,30.515267","-42.754029,136.692084",0.0,0.0,0.0
Mobile,macOS,Safari,,"58.515502,-12.171834",0.0,0.0,0.0
Tablet,Linux,Opera,"-8.524022,-91.556857",,0.0,,0.0
Tablet,macOS,Chrome,"-68.611955,107.136399","45.526876,-176.132093",0.0,0.0,0.0
Tablet,iOS,Opera,"6.353526,62.706273","20.261905,75.64589",0.0,0.0,0.0
Tablet,Linux,Chrome,,"57.023197,-102.018724",0.0,0.0,
Mobile,macOS,,"84.164689,111.919749","-53.381204,-102.338482",0.0,0.0,0.0
Desktop,iOS,Chrome,"-17.995246,-15.426797","77.657742,-129.248431",1.0,1.0,0.0
Mobile,macOS,,,,,0.0,0.0
Desktop,Android,Safari,"54.509163,-173.54537","80.331443,-32.43899",0.0,0.0,0.0
Tablet,Linux,Safari,"67.628302,32.142242","61.083237,61.250728",0.0,,0.0
,Windows,Chrome,"-4.035967,74.324773","66.323376,-121.981005",0.0,0.0,
Desktop,iOS,Edge,"-77.822796,-109.604176","47.688645,31.160553",0.0,0.0,0.0
Desktop,iOS,Chrome,"-16.742685,42.431824",,1.0,0.0,0.0
Desktop,Windows,Chrome,"-63.981308,-43.382772","-40.84913,-153.147037",,0.0,
Mobile,iOS,Edge,"-43.039292,52.404972","0.381769,-71.231858",0.0,0.0,0.0
Tablet,Windows,Edge,"75.470121,-120.247512",,,1.0,0.0
Tablet,Windows,Chrome,"-55.932994,36.190253",,0.0,0.0,0.0
Desktop,macOS,Firefox,"-8.358748,78.517658","-29.901124,-1.079273",0.0,0.0,
Tablet,Linux,Firefox,,"66.439981,-116.498175",0.0,,0.0
Mobile,Android,Edge,"-20.370933,-78.744905","20.873693,-47.33144",0.0,0.0,0.0
Desktop,iOS,,"41.273354,106.521749","53.444651,36.676646",,0.0,0.0
,macOS,Opera,,"53.116786,127.832734",0.0,0.0,0.0
Tablet,Android,Opera,"-57.85355,104.748438","74.183429,178.44361",0.0,0.0,
Desktop,Android,Chrome,"-39.374864,-118.456292","21.395563,49.512965",1.0,,0.0
Mobile,iOS,Chrome,"79.193051,-27.905659","-64.695836,-142.165795",0.0,0.0,0.0
,iOS,Chrome,,"-2.227319,69.727766",0.0,0.0,
Desktop,macOS,Opera,,"-45.324488,-62.221553",0.0,1.0,0.0
Tablet,iOS,Opera,"-23.109577,150.668293","36.023029,-103.801961",,0.0,0.0
Tablet,Android,Edge,"-65.962439,138.2111","3.846799,13.904018",0.0,0.0,1.0
Desktop,iOS,Safari,"37.772789,25.707843","75.051448,-35.181474",0.0,0.0,0.0
Desktop,,Edge,"-31.545403,-127.424104",,0.0,0.0,0.0
,,Edge,"-10.2311,102.153427","-37.23219,-79.58861",0.0,0.0,0.0
,macOS,Firefox,"44.155751,52.359193","45.035522,33.740015",0.0,0.0,0.0
Mobile,iOS,Edge,"88.649941,170.148517","32.836917,46.906341",0.0,0.0,0.0
Desktop,Linux,,"-17.999123,-110.687637","-3.375865,154.179449",0.0,0.0,0.0
Mobile,macOS,Edge,,"57.135483,-104.103741",0.0,,1.0
Desktop,Linux,Edge,"-7.458644,-59.046493","-13.740646,-76.355838",0.0,0.0,0.0
Desktop,Windows,,"43.42167,54.049468","44.223522,-55.99576",0.0,0.0,0.0
Desktop,macOS,,"84.365581,17.733593","25.238649,-74.803126",0.0,0.0,0.0
Tablet,Linux,Opera,"84.144994,-75.262928","-59.103525,-176.691925",0.0,0.0,0.0
Tablet,Linux,Chrome,"65.668349,-53.666946",,0.0,0.0,0.0
Tablet,Android,Opera,"55.741634,153.355026",,0.0,0.0,1.0
Tablet,Linux,Firefox,"22.174395,82.277672","-47.526758,-30.371333",0.0,0.0,0.0
Tablet,Android,Edge,"82.555146,-44.943673","60.500026,68.330855",0.0,0.0,0.0
Tablet,,Opera,"2.085071,143.385091","-23.421943,161.690205",0.0,0.0,0.0
Desktop,Linux,Edge,"31.106861,134.492798","-28.378497,-103.655802",0.0,1.0,0.0
Mobile,Windows,Safari,"21.285811,86.30355",,0.0,0.0,0.0
Tablet,Linux,Safari,"-87.648762,-57.717673","-84.779117,124.50268",0.0,,0.0
Tablet,,Firefox,"48.675733,-34.557138","-35.240202,-46.869483",0.0,0.0,0.0
Desktop,iOS,,"-24.687589,162.558805","54.32964,113.103804",0.0,0.0,
Tablet,iOS,Safari,"9.458729,-110.702849","-17.998375,19.376886",0.0,0.0,0.0
Desktop,Windows,Firefox,"-4.999196,6.72166","32.257744,67.89835",,0.0,0.0
Tablet,Linux,Firefox,"87.971694,78.559034","6.129927,123.877989",0.0,0.0,0.0
Mobile,Windows,Firefox,"3.492384,-24.483326","61.459293,125.568677",0.0,1.0,0.0
Tablet,,Opera,,"-41.720729,-87.514011",0.0,0.0,
Tablet,Android,Opera,"-25.904378,-12.73307","-64.832029,117.503757",0.0,0.0,0.0
Desktop,Windows,Firefox,"-39.937539,165.754325",,0.0,0.0,
Tablet,iOS,Chrome,"36.350115,-38.772626","76.717814,-134.959186",0.0,0.0,
Desktop,iOS,Opera,"-57.021624,-116.273129","-68.169127,147.279359",0.0,0.0,0.0
Mobile,,Opera,"-4.006401,-11.675862","-34.181319,137.312482",0.0,0.0,0.0
Tablet,Linux,Chrome,"-14.798045,126.65017","-22.021819,-45.489738",,0.0,0.0
Desktop,Linux,Opera,"86.252961,-52.263658","-65.667143,150.704175",0.0,0.0,0.0
Mobile,Windows,Opera,"-36.970086,97.239882","47.10366,-98.766228",0.0,0.0,0.0
Mobile,macOS,,"-9.03727,-101.675307","41.003587,-142.670627",0.0,1.0,0.0
Desktop,Linux,Chrome,"-57.430933,-78.995607","4.285956,-88.463839",1.0,1.0,0.0
Desktop,macOS,Safari,"-89.761747,158.914778","63.105197,4.006504",0.0,,0.0
Tablet,macOS,Chrome,,"75.81808,30.659251",0.0,,0.0
Mobile,Linux,Chrome,,"0.715845,69.816455",0.0,0.0,0.0
Mobile,Windows,Chrome,"9.30491,73.337789","51.114834,-174.507203",0.0,0.0,0.0
Desktop,macOS,Opera,"-34.586786,164.741934","4.011041,99.258262",0.0,0.0,0.0
Mobile,Windows,Firefox,"46.856143,117.287557","-16.650886,-163.756913",0.0,0.0,0.0
Desktop,Windows,Edge,"-31.743776,-42.853966","-86.840345,105.786225",0.0,0.0,0.0
Tablet,Linux,Firefox,,"-54.346385,-117.02996",0.0,0.0,0.0
Desktop,macOS,Opera,"-43.219478,179.01753","-37.879088,-143.219426",0.0,0.0,0.0
Tablet,Windows,Opera,"62.704364,-94.324556","-80.40843,134.013076",0.0,0.0,0.0
Desktop,macOS,Edge,"70.631738,31.278948","-35.498948,29.661117",1.0,0.0,1.0
Tablet,Windows,Opera,"-87.738831,-55.385503","64.40416,171.885507",0.0,0.0,0.0
,Linux,Chrome,"-85.368103,-148.402609","33.928265,162.059074",0.0,,0.0
,Windows,Safari,"-57.784085,-5.616488","-13.766089,104.235916",0.0,,
Desktop,Linux,,"-21.368033,-126.361378","78.768493,-160.862621",0.0,0.0,0.0
Desktop,Linux,Chrome,"-18.980023,-70.437783",,0.0,0.0,0.0
Tablet,macOS,Firefox,,"-33.251417,-173.868346",0.0,,0.0
Desktop,macOS,Safari,"19.747987,-163.968759","55.264543,-120.699765",,,0.0
Desktop,macOS,Chrome,"-20.182102,142.158842","-32.243628,147.807209",0.0,1.0,0.0
Mobile,,Firefox,"-14.45935,-21.211223","-52.405185,142.113513",0.0,0.0,0.0
Desktop,macOS,Safari,"-77.758442,37.931146","-13.941566,150.527483",0.0,0.0,0.0
Desktop,macOS,Chrome,"78.552504,-75.020257","67.833365,-30.512189",0.0,0.0,0.0
Desktop,Windows,Safari,"-19.214703,31.736917","75.937031,47.779501",0.0,0.0,0.0
Desktop,Android,Safari,"-73.221991,162.102042","-4.389275,11.048671",0.0,0.0,
Mobile,Android,Safari,"-5.832599,-138.56533","-78.605904,110.732754",1.0,,0.0
Desktop,Windows,Edge,"-29.659094,-45.420869","-37.356019,-82.739279",0.0,0.0,0.0
Desktop,macOS,Firefox,"-27.832044,69.560514","38.77171,-46.509151",0.0,0.0,0.0
Mobile,iOS,,"-27.806269,-63.412572","2.549384,-28.233404",0.0,0.0,0.0
Tablet,Linux,Chrome,,"0.834366,-100.017781",0.0,,0.0
Tablet,Android,Edge,"-34.491326,-174.960687","69.28845,39.66359",,,0.0
Mobile,Windows,Opera,"-24.203675,-79.834615","-47.932492,-147.045924",0.0,0.0,0.0
Mobile,iOS,Opera,"73.623105,-7.953777","6.384261,-11.476992",0.0,0.0,0.0
,,Firefox,"-47.77644,173.370004","77.848192,-96.947907",0.0,0.0,0.0
Desktop,iOS,Chrome,"-45.586039,94.688692","68.688944,95.937955",0.0,,0.0
Tablet,macOS,Edge,"26.919111,-13.597887","-4.229177,134.558126",1.0,0.0,
Desktop,Windows,Chrome,"-16.949682,134.057693","65.138223,77.191804",0.0,0.0,0.0
Mobile,Linux,Edge,"-4.48517,-44.87143","-71.720816,-122.331201",0.0,0.0,0.0
Mobile,Linux,Edge,"-26.234963,-80.687518","16.488093,-91.649013",0.0,0.0,0.0
Mobile,macOS,Opera,"-16.386129,-136.829524","9.210113,21.88247",0.0,0.0,
Tablet,macOS,Firefox,"-78.277854,14.928311","15.677017,25.142979",0.0,0.0,0.0
Mobile,macOS,Firefox,"-8.232925,-117.578779","-21.733448,-104.311827",0.0,0.0,
Tablet,Windows,Chrome,"-70.776142,-128.423795",,0.0,0.0,0.0
Desktop,Android,Edge,"-33.25599,-17.46552","-40.465143,-161.574023",,0.0,0.0
Desktop,iOS,Edge,"-55.19698,92.024994","-52.997524,18.28136",,0.0,0.0
Desktop,Windows,Safari,"-55.201612,-135.314478","6.411461,-131.8898",1.0,0.0,0.0
Mobile,Windows,Firefox,"89.019876,-18.823837","19.089395,-27.846169",1.0,0.0,0.0
Desktop,iOS,Edge,"-59.398737,142.040501",,0.0,0.0,0.0
,,Chrome,"-48.403508,153.208784","-34.461452,-54.969335",0.0,0.0,0.0
Tablet,iOS,Opera,"-68.587046,123.053291","31.826576,161.695986",0.0,1.0,0.0
Mobile,macOS,Opera,"-56.83192,157.801553","-2.497894,-119.056862",0.0,0.0,0.0
Desktop,Linux,Firefox,"13.363856,-111.63107","78.300918,-10.880182",0.0,1.0,0.0
Mobile,Windows,Firefox,"62.06761,-39.392643","-7.074099,14.331035",0.0,0.0,0.0
Mobile,,Safari,"41.906416,51.63866","-44.549207,102.489631",1.0,0.0,0.0
Tablet,Windows,Firefox,"38.573014,-56.262638","25.38785,163.753295",0.0,0.0,0.0
Mobile,Windows,Edge,"78.988588,21.532733","-53.300139,42.88841",0.0,0.0,0.0
Desktop,iOS,Edge,"-76.03909,-155.975757",,0.0,0.0,0.0
,Windows,Edge,"42.881333,125.990797","-84.533966,93.888296",0.0,0.0,0.0
Mobile,Android,Edge,,"22.150749,38.717682",0.0,0.0,
Desktop,Android,Safari,"-49.337287,23.557172","67.557858,32.327318",1.0,0.0,1.0
Mobile,,Firefox,"-54.57969,-43.524088","38.866096,52.454652",0.0,0.0,0.0
,Linux,Firefox,"23.164422,-77.431919","-77.489153,-139.381188",,0.0,0.0
Desktop,Linux,Firefox,"-22.420994,-50.213558","-29.070512,63.252598",0.0,0.0,0.0
Desktop,Linux,Safari,"-7.105767,62.769537","-85.239128,98.134361",0.0,0.0,0.0
Mobile,,Safari,"50.82285,59.429693","-53.458239,21.427062",0.0,,0.0
Tablet,,Edge,"-85.289791,142.86229","-53.791763,-116.651531",1.0,1.0,1.0
Tablet,Linux,Safari,"14.613981,151.288738",,0.0,1.0,0.0
Desktop,iOS,Safari,"83.497012,-11.575158","-47.187903,-162.531748",0.0,0.0,0.0
Desktop,Linux,Chrome,"74.945808,-48.46117","68.803978,-21.98494",0.0,0.0,0.0
Mobile,iOS,Edge,"-43.131914,-153.493102","21.790138,138.880203",1.0,,0.0
Desktop,Android,,"-8.670518,67.927421","46.016925,106.74181",0.0,0.0,0.0
Tablet,iOS,Chrome,"85.83042,7.67134","-3.583173,67.443123",0.0,0.0,0.0
Mobile,iOS,Firefox,"42.20547,142.612975","83.477986,140.324064",0.0,1.0,0.0
Mobile,Windows,Chrome,"7.773354,-119.964498","20.236943,-149.265874",0.0,0.0,0.0
Tablet,,Chrome,"62.677515,26.702534","86.346262,-98.824707",0.0,0.0,0.0
,Windows,Chrome,"46.532025,57.052054","-25.063613,-129.473035",0.0,0.0,0.0
Desktop,,,"-79.013249,-119.118613","-60.0096,106.480163",0.0,0.0,0.0
Tablet,iOS,Chrome,"-38.475045,-77.505185","-66.911811,-111.824847",0.0,0.0,0.0
Mobile,iOS,Opera,"61.055587,35.36617","-59.131607,-46.732827",1.0,1.0,0.0
Mobile,macOS,Chrome,"-74.99244,-40.608513","35.04351,51.781308",1.0,1.0,
Tablet,Linux,,"10.139523,-89.458981","40.445194,81.652276",0.0,0.0,0.0
Desktop,iOS,Firefox,"-82.829899,-43.105054","-89.459873,66.434332",0.0,0.0,0.0
Mobile,,Firefox,"-6.985998,145.715379","33.223069,-157.63977",0.0,0.0,
Desktop,macOS,Chrome,"73.50591,0.14489","-13.118181,-151.68702",0.0,0.0,
Tablet,,Edge,"-5.13098,50.580742",,0.0,0.0,0.0
,Linux,Firefox,"-43.537668,-77.142896","-87.837828,-145.800016",0.0,0.0,0.0
Mobile,macOS,Chrome,,"-74.714182,-135.164123",0.0,0.0,0.0
Tablet,,Firefox,"-57.869346,50.606186","-81.039161,40.347729",1.0,0.0,0.0
Mobile,Linux,Safari,"-51.721694,-135.331558","-57.852593,130.537087",0.0,0.0,0.0
Mobile,Windows,Safari,"20.93485,54.630008","69.264047,68.772164",0.0,1.0,1.0
,Windows,Chrome,"-79.258837,98.243312","-78.307917,140.977346",0.0,0.0,0.0
Desktop,Android,Firefox,"19.108273,-37.05644","-14.636834,-114.798777",0.0,0.0,0.0
Tablet,macOS,Firefox,"86.972813,-176.328233",,0.0,0.0,0.0
Mobile,macOS,Opera,"8.073311,-122.506773","1.093082,87.494624",0.0,1.0,0.0
Mobile,,Firefox,"-30.720102,-132.047178","-71.798339,-118.96065",0.0,0.0,0.0
Mobile,Android,Edge,"30.278612,-35.434226","84.340769,76.87606",0.0,0.0,1.0
Tablet,Android,Safari,"87.53391,55.384962",,0.0,0.0,0.0
Tablet,Linux,Firefox,"75.120267,-93.302212","-56.162218,131.566586",0.0,0.0,0.0
Tablet,Windows,Edge,"-32.618869,-49.434394","-9.249268,110.473507",0.0,0.0,0.0
Tablet,Android,Chrome,"60.932703,-103.796723",,0.0,0.0,0.0
Desktop,macOS,Safari,"80.40974,-164.311528","-65.229073,160.130149",0.0,0.0,0.0
Mobile,Windows,Chrome,"70.174443,-17.491004","-41.34792,-50.535974",0.0,1.0,0.0
Desktop,iOS,Firefox,"4.661646,179.063079","-78.66134,52.415076",0.0,0.0,0.0
,Android,Chrome,"66.608636,145.447773","25.941105,99.734028",0.0,0.0,0.0
Mobile,Linux,Safari,"15.396301,164.283042","80.326818,-25.860022",0.0,1.0,0.0
Desktop,macOS,Chrome,"33.804978,114.957732","-16.661849,50.081377",0.0,0.0,0.0
Tablet,,,,"30.133861,-19.712755",,1.0,0.0
,Linux,Chrome,"24.834772,81.507102","75.479097,-161.217647",0.0,0.0,0.0
Tablet,,Edge,"-11.531074,74.472262","46.152295,-105.140533",0.0,0.0,0.0
Desktop,Android,Edge,"-40.174101,48.578685","-0.840709,126.537453",0.0,0.0,0.0
Mobile,macOS,Firefox,"4.275438,143.473542","-30.670953,143.886498",,,0.0
Tablet,iOS,Chrome,"31.180112,34.783394","-8.876994,72.990955",0.0,0.0,0.0
Desktop,macOS,Edge,"-33.646661,130.609411","40.082572,-86.107136",0.0,0.0,0.0
Mobile,Linux,Safari,"-80.251616,143.910371","72.118366,-135.139982",0.0,0.0,0.0
Desktop,Android,Safari,"27.535965,-111.782665","16.212802,154.443024",0.0,0.0,0.0
Tablet,Linux,Chrome,,"-84.421202,11.250384",,,
,iOS,,"-59.710933,-65.107418","-45.641184,-110.71557",0.0,0.0,0.0
,Windows,Edge,,"-47.922033,144.967368",0.0,0.0,0.0
,macOS,Edge,"75.022764,-72.406069","-13.407144,-95.07756",,1.0,0.0
Desktop,Linux,Edge,"-75.16093,22.591882","76.960345,-64.217761",0.0,0.0,0.0
Desktop,Android,Firefox,"-3.059861,79.417722","40.223983,13.382114",,0.0,0.0
Desktop,Android,Opera,"7.681533,-37.271961",,0.0,1.0,1.0
Desktop,Windows,Edge,,"32.134931,146.095735",0.0,0.0,0.0
Tablet,Android,Chrome,"-68.284292,151.920397","-71.837087,-62.448992",0.0,0.0,0.0
Desktop,,Edge,"75.907139,109.313643","85.068802,-98.929282",1.0,1.0,0.0
Desktop,Windows,Edge,,"-79.279776,-160.178782",0.0,0.0,0.0
Desktop,iOS,Opera,"11.395842,81.886237","-40.446131,-1.845629",0.0,1.0,0.0
Tablet,macOS,Chrome,"72.817069,141.852375","-41.611065,-78.874957",0.0,0.0,0.0
Tablet,,Chrome,"-62.041035,178.370622","59.656612,96.098472",0.0,0.0,0.0
Mobile,macOS,Chrome,"-61.776453,122.44257",,0.0,0.0,0.0
,iOS,Edge,"15.6502,64.183131","84.541143,162.056049",0.0,0.0,0.0
Mobile,Windows,Edge,"18.71492,133.085535","85.157854,158.11195",0.0,,0.0
Mobile,macOS,Safari,"24.677583,125.518976","23.055678,-69.002651",0.0,0.0,0.0
Tablet,iOS,Opera,"-62.213764,132.014423","84.509305,87.414576",0.0,0.0,0.0
Tablet,iOS,Chrome,"88.731598,58.142446",,,0.0,0.0
Mobile,Android,Chrome,"85.744999,-100.841926","17.724258,29.973535",0.0,0.0,0.0
Mobile,iOS,Safari,"59.270962,-119.143086","-24.960288,-125.734462",0.0,,0.0
Desktop,Android,Edge,,"-11.065278,6.254934",0.0,0.0,0.0
,iOS,Safari,"28.847205,61.509939","68.005826,-35.423824",0.0,0.0,
Tablet,Linux,Safari,"-32.233555,170.539595","68.943387,-65.693593",0.0,0.0,
Mobile,Android,Edge,"-88.820461,43.559442",,0.0,0.0,0.0
Tablet,,Firefox,"65.899749,140.800754","4.559849,-64.227044",0.0,1.0,0.0
Mobile,Windows,Opera,,"-37.005649,-151.418694",0.0,0.0,0.0
Mobile,macOS,Firefox,"-7.67969,-18.174242","32.631918,-38.682437",0.0,0.0,0.0
Tablet,Windows,Firefox,"-13.482156,71.961353",,0.0,0.0,0.0
Desktop,macOS,,"41.617519,5.314446","-10.279617,45.827205",,,0.0
Tablet,,Firefox,"43.346118,10.243865",,0.0,0.0,0.0
Mobile,Android,Edge,"-72.476693,126.581425","29.906952,-141.780815",0.0,0.0,0.0
Mobile,Linux,,"66.686481,-84.073962","32.837391,-9.357338",0.0,0.0,0.0
Desktop,macOS,,"51.558015,4.02156","-3.668898,80.487932",0.0,0.0,0.0
Mobile,Linux,Firefox,"-67.675108,-36.72047","-9.03476,-95.634977",0.0,0.0,0.0
Desktop,iOS,Edge,"-76.220648,103.128118","-36.308903,85.806436",0.0,0.0,0.0
Tablet,iOS,Safari,"-54.677977,-120.818916","-77.220782,122.697173",0.0,0.0,0.0
Desktop,Linux,,"-52.463226,-98.592835","14.796635,81.70952",0.0,0.0,0.0
Mobile,Android,Opera,"31.311393,49.896354","-28.136201,-99.812879",0.0,,0.0
,Linux,Opera,"-66.719408,80.790907","54.823627,-143.204931",,1.0,0.0
Desktop,Linux,,"-27.169721,-15.309817","-60.146277,-77.428437",0.0,0.0,
Tablet,Linux,Chrome,,"-26.779909,-106.684039",0.0,,0.0
Desktop,macOS,Firefox,"-22.280014,47.566657","74.273321,-170.215547",0.0,0.0,0.0
Mobile,,Opera,"-13.10023,-162.407232","54.623923,-32.014857",0.0,0.0,0.0
Tablet,Linux,Firefox,"36.628122,18.902938","60.500406,106.547442",0.0,0.0,0.0
Desktop,Android,Edge,"-11.835914,-107.441283","-68.213271,59.909404",0.0,0.0,0.0
Desktop,iOS,Edge,"22.381779,-80.928919",,1.0,,0.0
Desktop,,Edge,"-12.748626,-159.665347","63.183348,-111.943351",0.0,0.0,0.0
Mobile,iOS,Safari,"49.814371,-147.58665","-3.843287,33.985349",0.0,0.0,0.0
Mobile,Windows,Edge,"70.351129,132.326863",,0.0,0.0,0.0
Mobile,Android,Firefox,"84.796186,147.038847","-40.951598,128.948947",,0.0,0.0
Tablet,macOS,Safari,"84.853378,139.419448","-84.113963,-85.549317",0.0,,
Tablet,iOS,Firefox,"-69.748451,-22.434529","-49.846565,-46.559506",0.0,0.0,0.0
Tablet,macOS,Edge,,"33.498439,11.613792",0.0,0.0,0.0
Mobile,macOS,Safari,"5.356217,151.98421","7.31332,83.263563",0.0,0.0,0.0
Tablet,macOS,Chrome,"84.545054,-86.528143","56.188917,-122.445181",0.0,1.0,0.0
Tablet,macOS,Edge,"14.816313,-12.800956","-70.554508,-71.561223",0.0,0.0,0.0
Desktop,Linux,,"8.412331,11.422114","58.959593,15.027684",0.0,1.0,1.0
